1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;empresa_competencia;NF
;C170;3;001307;;540;KG;8467,2;;0;020;1102;;5644,8;18;1016,06;0;;0;;02;;;;;;;;;;;;;;;;;;;1;24210383631016004897550010000631611370408859
;C170;4;001854;;139,9;KG;2220,21;;0;000;1102;;2220,21;18;399,64;0;;0;;02;;;;;;;;;;;;;;;;;;;1;24210383631016004897550010000631611370408859
;C170;1;701;;100;PC;2652,5;310;0;000;1102;;2342,5;18;421,65;0;;0;;;;;;;;;;;;;;;;;;;;;1;24210383134441009173550010000826031698818432
;C170;1;002329;;150;CX;20400;;0;000;2102;;20400;7;1428;0;;0;;02;;;;;;;;;;;;;;;;;;;1;31210342820108000105550010017847091337008361
;C170;2;002321;;500;CX;88500;;0;000;2102;;88500;7;6195;0;;0;;02;;;;;;;;;;;;;;;;;;;1;31210342820108000105550010017847091337008361
;C170;3;002112;;500;CX;57000;;0;000;2102;;57000;7;3990;0;;0;;02;;;;;;;;;;;;;;;;;;;1;31210342820108000105550010017847091337008361
;C170;4;002456;;1200;PT;30720;;0;000;2102;;30720;7;2150,4;0;;0;;02;;;;;;;;;;;;;;;;;;;1;31210342820108000105550010017847091337008361
;C170;1;001516;;319,45;KG;2811,16;;0;020;2102;;1639,83;12;196,78;0;;0;;;;;;;;;;;;;;;;;;;;;1;17210304043630000373550010002607221002886479
;C170;2;001637;;1010,76;KG;6569,94;;0;020;2102;;3832,44;12;459,89;0;;0;;;;;;;;;;;;;;;;;;;;;1;17210304043630000373550010002607221002886479
;C170;3;000740;;162,4;KG;3735,08;;0;020;2102;;2178,78;12;261,45;0;;0;;;;;;;;;;;;;;;;;;;;;1;17210304043630000373550010002607221002886479
;C170;4;000752;;519,9;KG;7538,55;;0;020;2102;;4397,46;12;527,7;0;;0;;;;;;;;;;;;;;;;;;;;;1;17210304043630000373550010002607221002886479
;C170;5;000736;;509,52;KG;15030,84;;0;020;2102;;8767,94;12;1052,15;0;;0;;;;;;;;;;;;;;;;;;;;;1;17210304043630000373550010002607221002886479
;C170;1;000732;;40;PC;1332,06;;0;000;1102;;1332,06;18;239,77;0;;0;;02;;;;;;;;;;;;;;;;;;;1;24210383134441009173550010000835881237433009
;C170;1;002365;;80;KG;320;;0;040;1102;;;;;0;;0;;02;;;;;;;;;;;;;;;;;;;1;24210300707977000154550010003511211518005124
;C170;1;002241;;1500;KG;27000;;0;000;2102;;27000;7;1890;0;;0;;02;;;;;;;;;;;;;;;;;;;1;31210300203832000160550010027192711005256078
;C170;2;002237;;800;PT;19800;;0;000;2102;;19800;7;1386;0;;0;;02;;;;;;;;;;;;;;;;;;;1;31210300203832000160550010027192711005256078
;C170;3;002235;;200;PT;9600;;0;000;2102;;9600;7;672;0;;0;;02;;;;;;;;;;;;;;;;;;;1;31210300203832000160550010027192711005256078
;C170;4;002319;;300;KG;4827;;0;000;2102;;4827;7;337,89;0;;0;;;;;;;;;;;;;;;;;;;;;1;31210300203832000160550010027192711005256078
;C170;1;001448;;193;CX;20844;;0;000;2102;;20844;7;1459,08;0;;0;;02;;;;;;;;;;;;;;;;;;;2;41201206164241000109550010001897881002209457
;C170;2;002061;;55;CX;7425;;0;000;2102;;7425;7;519,75;0;;0;;02;;;;;;;;;;;;;;;;;;;2;41201206164241000109550010001897881002209457
;C170;1;002372;;350;PT;5285;;0;000;1102;;5285;18;951,3;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210110709297000136550010009816931709670035
;C170;1;001754;;400;PC;14000;;0;000;1102;;14000;18;2520;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210110709297000136550010009816951063347664
;C170;1;000596;;86;CX;2177,6;;0;000;1102;;2177,6;18;391,97;0;;0;;02;;;;;;;;;;;;;;;;;;;2;24210101312723032916550010008891201178562849
;C170;2;001661;;3600;PT;36662,4;;0;000;1102;;36662,4;18;6599,23;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210101312723032916550010008891201178562849
;C170;1;002201;;64;BD;8768;;0;000;2102;;8768;12;1052,16;0;;0;;02;;;;;;;;;;;;;;;;;;;2;29201202626466000465550010000303891100311858
;C170;2;002202;;50;BD;1600;;0;000;2102;;1600;12;192;0;;0;;02;;;;;;;;;;;;;;;;;;;2;29201202626466000465550010000303891100311858
;C170;1;000686;;16;UN;190,4;;0;000;2910;;190,4;7;13,33;0;;0;;;;;;;;;;;;;;;;;;;;;2;35201264143031000107550010002771001590680399
;C170;1;001794;;800;UN;7480;;0;000;2102;;7480;7;523,6;0;;0;;02;;;;;;;;;;;;;;;;;;;2;35201264143031000107550010002770951907751080
;C170;2;000686;;640;UN;7616;;0;000;2102;;7616;7;533,12;0;;0;;02;;;;;;;;;;;;;;;;;;;2;35201264143031000107550010002770951907751080
;C170;3;002213;;48;UN;484,8;;0;000;2102;;484,8;7;33,94;0;;0;;02;;;;;;;;;;;;;;;;;;;2;35201264143031000107550010002770951907751080
;C170;4;000759;;16;UN;349,6;;0;000;2102;;349,6;7;24,47;0;;0;;02;;;;;;;;;;;;;;;;;;;2;35201264143031000107550010002770951907751080
;C170;5;002006;;48;UN;782,4;;0;000;2102;;782,4;7;54,77;0;;0;;02;;;;;;;;;;;;;;;;;;;2;35201264143031000107550010002770951907751080
;C170;6;001248;;50;UN;750;;0;000;2102;;750;7;52,5;0;;0;;02;;;;;;;;;;;;;;;;;;;2;35201264143031000107550010002770951907751080
;C170;1;002243;;168;UN;653,52;;0;000;2102;;653,52;12;78,42;0;;0;;02;;;;;;;;;;;;;;;;;;;2;27201219692726000112550010000365161838390854
;C170;2;002244;;72;UN;280,08;;0;000;2102;;280,08;12;33,61;0;;0;;02;;;;;;;;;;;;;;;;;;;2;27201219692726000112550010000365161838390854
;C170;3;002245;;600;UN;4668;;0;000;2102;;4668;12;560,16;0;;0;;02;;;;;;;;;;;;;;;;;;;2;27201219692726000112550010000365161838390854
;C170;4;002246;;640;UN;3963,2;;0;000;2102;;3963,2;12;475,58;0;;0;;;;;;;;;;;;;;;;;;;;;2;27201219692726000112550010000365161838390854
;C170;5;002247;;190;UN;940,5;;0;000;2102;;940,5;12;112,86;0;;0;;;;;;;;;;;;;;;;;;;;;2;27201219692726000112550010000365161838390854
;C170;1;001879;;305,23;KG;6705,9;;0;000;2102;;6705,9;7;469,41;0;;0;;;;;;;;;;;;;;;;;;;;;2;43201289993239000183550010019334461254676122
;C170;2;001742;;420;PC;7875;;0;000;2102;;7875;7;551,25;0;;0;;02;;;;;;;;;;;;;;;;;;;2;43201289993239000183550010019334461254676122
;C170;3;000579;;360;PT;12600;;0;000;2102;;12600;7;882;0;;0;;02;;;;;;;;;;;;;;;;;;;2;43201289993239000183550010019334461254676122
;C170;4;000624;;392;PT;24604,41;;0;000;2102;;24604,41;7;1722,31;0;;0;;;;;;;;;;;;;;;;;;;;;2;43201289993239000183550010019334461254676122
;C170;1;000734;;100;CX;2420,04;;0;000;1102;;2420,04;18;435,61;0;;0;;;;;;;;;;;;;;;;;;;;;2;24201283631016004897550010000568501659306210
;C170;2;001603;;450;UN;2614,05;;0;000;1102;;2614,05;18;470,53;0;;0;;02;;;;;;;;;;;;;;;;;;;2;24201283631016004897550010000568501659306210
;C170;3;000928;;69,72;KG;979,57;;0;000;1102;;979,57;18;176,32;0;;0;;02;;;;;;;;;;;;;;;;;;;2;24201283631016004897550010000568501659306210
;C170;4;001307;;180;KG;3366;;0;020;1102;;2244;18;403,92;0;;0;;;;;;;;;;;;;;;;;;;;;2;24201283631016004897550010000568501659306210
;C170;5;001590;;25,95;KG;677,81;;0;000;1102;;677,81;18;122,01;0;;0;;;;;;;;;;;;;;;;;;;;;2;24201283631016004897550010000568501659306210
;C170;1;001431;;4800;UN;12797,4;;0;000;2102;;12188;12;1462,56;0;;0;;;;;;;;;;;;;;;;;;;;;2;29201208089790000107550010002082871718912897
;C170;2;001503;;1200;UN;3199,35;;0;000;2102;;3047;12;365,64;0;;0;;;;;;;;;;;;;;;;;;;;;2;29201208089790000107550010002082871718912897
;C170;1;002372;;350;PT;5285;;0;000;1102;;5285;18;951,3;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210110709297000136550010009835391794891843
;C170;1;001657;;2400;PT;32544;;0;000;1102;;32544;18;5857,92;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210103237272000200550010000787101342521585
;C170;1;001533;;120;UN;1919,6;;0;000;2102;;1919,6;12;230,35;0;;0;;;;;;;;;;;;;;;;;;;;;2;52210124144741000118550050001280351010350949
;C170;2;000924;;60;UN;884,1;;0;000;2102;;884,1;12;106,09;0;;0;;02;;;;;;;;;;;;;;;;;;;2;52210124144741000118550050001280351010350949
;C170;3;001226;;50;CX;1257,5;;0;000;2102;;1257,5;12;150,9;0;;0;;02;;;;;;;;;;;;;;;;;;;2;52210124144741000118550050001280351010350949
;C170;4;000926;;1800;UN;11490;;0;000;2102;;11490;12;1378,8;0;;0;;;;;;;;;;;;;;;;;;;;;2;52210124144741000118550050001280351010350949
;C170;5;001351;;50;CX;2137;;0;000;2102;;2137;12;256,44;0;;0;;02;;;;;;;;;;;;;;;;;;;2;52210124144741000118550050001280351010350949
;C170;6;001350;;600;UN;9597;;0;000;2102;;9597;12;1151,64;0;;0;;02;;;;;;;;;;;;;;;;;;;2;52210124144741000118550050001280351010350949
;C170;7;002322;;10;CX;251,5;;0;000;2102;;251,5;12;30,18;0;;0;;02;;;;;;;;;;;;;;;;;;;2;52210124144741000118550050001280351010350949
;C170;8;001224;;30;CX;754,5;;0;000;2102;;754,5;12;90,54;0;;0;;02;;;;;;;;;;;;;;;;;;;2;52210124144741000118550050001280351010350949
