1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;empresa_competencia;NF
;0200;000971;MARGARINA MEDALHA DE OURO 80LIP 15KG;;;BD;00;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000972;MARGARINA MEDALHA DE OURO 80LIP 3KG;;;BD;00;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000982;LING CALAB TRAD LEBOM PT 2,50 KG;;;PT;00;;;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001015;PONTA DE LANCHE FRANGO WILSON;;;KG;00;;;02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001019;PERNIL SUINO C/OSSO S/PELE CONG DALIA;;;KG;00;;;02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001023;GUARDANAPO 14X14CM POP PLUS BRANCO FD COM 20X200;;;FRD;00;;;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001034;COXA S/COXA CONG IND AVIVAR CX C/20 KG;;;CX;00;;;02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001037;AMACIANTE CARNE SC TECNUTRI 10X1KG;;;UN;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001047;GALINHA MEDIA CONG PALMALI CX 18KG;;;KG;00;;;02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001054;FEIJAO PRETO FUGINI SC 32X250G;;;UN;00;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001060;PRATO (QUENTINHA)  MANUAL  P8 THERMOPRAT;;;CX;00;;;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001076;DUETO QUERO LT 24 X 200G;;;UN;00;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001084;BACON FATIADO SATIARE 2 KG;;;PT;00;;;02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001098;CATCHUP CEPERA 12X1,01KG;;;UN;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001106;CATCHUP CEPERA BD 4X3,5KG;;;UN;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
