1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;empresa_competencia;NF
;C190;000;5102;18;105,1;105,1;18,91;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705241052458123
;C190;020;5102;18;149,81;99,88;17,98;0;0;49,93;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705241052458123
;C190;000;5102;18;51,49;51,49;9,27;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705251507926870
;C190;020;5102;18;178,03;118,69;21,36;0;0;59,34;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705251507926870
;C190;000;5102;18;479,29;479,29;86,27;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705261779223299
;C190;020;5102;18;51,76;34,51;6,21;0;0;17,25;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705261779223299
;C190;000;5102;18;74,45;74,45;13,4;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705291930545280
;C190;020;5102;18;299,8;199,88;35,98;0;0;99,92;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705291930545280
;C190;000;5102;18;76,5;76,5;13,77;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705301818923201
;C190;020;5102;18;149,9;99,94;17,99;0;0;49,96;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705301818923201
;C190;000;5102;18;218,91;218,91;39,41;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705311244414170
;C190;000;5102;18;62,28;62,28;11,21;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705331994845155
;C190;020;5102;18;321,87;214,59;38,63;0;0;107,28;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705331994845155
;C190;000;5102;18;622,8;622,8;112,1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705341656137337
;C190;000;5102;18;256,04;256,04;46,09;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705361198327156
;C190;020;5102;18;178,02;118,69;21,36;0;0;59,33;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705361198327156
;C190;000;5102;18;42;42;7,56;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705391611451250
;C190;020;5102;18;179,1;119,41;21,49;0;0;59,69;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705391611451250
;C190;060;5405;;39,19;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705391611451250
;C190;000;5102;18;184,3;184,3;33,18;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705401145804017
;C190;000;5102;18;74,39;74,39;13,39;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705411874545555
;C190;020;5102;18;331,62;221,1;39,8;0;0;110,52;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705411874545555
;C190;020;5102;18;358,22;238,83;42,99;0;0;119,39;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705421043748783
;C190;020;5102;18;1453,91;969,33;174,48;0;0;484,58;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705431014983602
;C190;020;5102;18;2375,49;1583,74;285,07;0;0;791,75;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705441448573193
;C190;000;5102;18;828,66;828,66;149,16;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705451844357660
;C190;020;5102;18;727,28;484,87;87,27;0;0;242,41;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705451844357660
;C190;060;5405;;36;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705451844357660
;C190;000;5102;18;322,88;322,88;58,12;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705461464972409
